time,nb dead,nb package
100,0,300
200,0,300
300,0,300
400,0,300
500,0,300
600,0,300
700,0,300
800,0,300
900,0,300
1000,0,300
1100,0,300
1200,0,300
1300,0,300
1400,0,300
1500,0,300
1600,0,300
1700,0,300
1800,0,300
1900,0,300
2000,0,300
2100,0,300
2200,0,300
2300,0,300
2400,0,300
2500,0,300
2600,0,300
2700,0,300
2800,0,300
2900,0,300
3000,0,300
3100,0,300
3200,0,300
3300,0,300
3400,0,300
3500,0,300
3600,0,300
3700,0,300
3800,0,300
3900,0,300
4000,0,300
4100,0,300
4200,0,300
4300,0,300
4400,0,300
4500,0,300
4600,0,300
4700,0,300
4800,0,300
4900,0,300
5000,0,300
5100,0,300
5200,0,300
5300,0,300
5400,1,300
5500,1,300
5600,1,300
5700,1,300
5800,1,300
5900,1,300
6000,1,300
6100,1,300
6200,1,300
6300,1,300
6400,1,300
6500,1,300
6600,1,300
6700,1,300
6800,1,300
6900,1,300
7000,1,300
7100,1,300
7200,1,300
7300,3,144
7400,3,144
7500,4,83
7600,4,83
7700,4,83
7800,5,30
7900,5,30
8000,5,30
8100,5,30
8200,5,30
8300,5,30
8400,5,30
8500,5,30
8600,5,30
8700,5,30
8800,5,30
8900,5,30
9000,5,30
9100,5,30
9200,5,30
9300,5,30
9400,5,30
9500,5,30
9600,5,30
9700,5,30
9800,5,30
9900,5,30
10000,5,30
10100,5,30
10200,5,30
10300,5,30
10400,5,30
10500,5,30
10600,5,30
10700,5,30
10800,5,30
10900,5,30
11000,5,30
11100,5,30
11200,5,30
11300,5,30
11400,5,30
11500,5,30
11600,5,30
11700,5,30
11800,5,30
11900,5,30
12000,5,30
12100,5,30
12200,5,30
12300,5,30
12400,5,30
12500,5,30
12600,6,30
12700,6,30
12800,6,30
12900,6,30
13000,6,30
13100,6,30
13200,6,30
13300,6,30
13400,6,30
13500,6,30
13600,6,30
13700,6,30
13800,6,30
13900,6,30
14000,6,30
14100,6,30
14200,6,30
14300,6,30
14400,6,30
14500,6,30
14600,6,30
14700,6,30
14800,6,30
14900,6,30
15000,6,30
15100,7,30
15200,7,30
15300,7,30
15400,7,30
15500,7,30
15600,7,30
15700,7,30
15800,7,30
15900,7,30
16000,7,30
16100,7,30
16200,7,30
16300,7,30
16400,7,30
16500,7,30
16600,7,30
16700,8,30
16800,8,30
16900,8,30
17000,9,30
17100,9,30
17200,9,30
17300,9,30
17400,9,30
17500,9,30
17600,9,30
17700,9,30
17800,9,30
17900,10,30
18000,10,30
18100,10,30
18200,10,30
18300,10,30
18400,10,30
18500,10,30
18600,10,30
18700,10,30
18800,11,30
18900,11,30
19000,11,30
19100,11,30
19200,11,30
19300,11,30
19400,11,30
19500,11,30
19600,11,30
19700,11,30
19800,11,30
19900,11,30
20000,11,30
20100,12,30
20200,12,30
20300,12,30
20400,12,30
20500,12,30
20600,13,30
20700,13,30
20800,13,30
20900,13,30
21000,13,30
21100,13,30
21200,13,30
21300,13,30
21400,13,30
21500,13,30
21600,13,30
21700,14,30
21800,14,30
21900,14,30
22000,14,30
22100,14,30
22200,14,30
22300,14,30
22400,14,30
22500,14,30
22600,14,30
22700,14,30
22800,14,30
22900,14,30
23000,14,30
23100,15,10
23200,16,10
23300,16,10
23400,16,10
23500,16,10
23600,16,10
23700,17,10
23800,17,10
23900,17,10
24000,17,10
24100,17,10
24200,17,10
24300,17,10
24400,17,10
24500,17,10
24600,18,10
24700,18,10
24800,18,10
24900,18,10
25000,18,10
25100,19,10
25200,19,10
25300,19,10
25400,19,10
25500,19,10
25600,19,10
25700,19,10
25800,19,10
25900,19,10
26000,19,10
26100,19,10
26200,19,10
26300,19,10
26400,19,10
26500,19,10
26600,19,10
26700,19,10
26800,19,10
26900,19,10
27000,19,10
27100,20,10
27200,20,10
27300,20,10
27400,20,10
27500,20,10
27600,20,10
27700,20,10
27800,20,10
27900,20,10
28000,20,10
28100,20,10
28200,20,10
28300,20,10
28400,20,10
28500,20,10
28600,20,10
28700,20,10
28800,20,10
28900,20,10
29000,20,10
29100,20,10
29200,20,10
29300,20,10
29400,20,10
29500,21,10
29600,21,10
29700,21,10
29800,21,10
29900,21,10
30000,21,10
30100,21,10
30200,21,10
30300,21,10
30400,21,10
30500,21,10
30600,21,10
30700,21,10
30800,21,10
30900,21,10
31000,21,10
31100,21,10
31200,22,10
31300,22,10
31400,22,10
31500,22,10
31600,23,10
31700,23,10
31800,23,10
31900,23,10
32000,23,10
32100,23,10
32200,23,10
32300,23,10
32400,23,10
32500,23,10
32600,24,27
32700,24,27
32800,24,27
32900,24,27
33000,24,27
33100,24,27
33200,24,27
33300,24,27
33400,24,27
33500,24,27
33600,24,27
33700,24,27
33800,24,27
33900,24,27
34000,24,27
34100,24,27
34200,24,27
34300,24,27
34400,24,27
34500,24,27
34600,24,27
34700,24,27
34800,24,27
34900,24,27
35000,24,27
35100,25,27
35200,26,27
35300,26,27
35400,26,27
35500,26,27
35600,26,27
35700,26,27
35800,26,27
35900,26,27
36000,26,27
36100,26,27
36200,26,27
36300,26,27
36400,26,27
36500,26,27
36600,26,27
36700,26,27
36800,26,27
36900,26,27
37000,26,27
37100,26,27
37200,26,27
37300,26,27
37400,26,27
37500,26,27
37600,26,27
37700,27,27
37800,27,27
37900,27,27
38000,27,27
38100,27,27
38200,27,27
38300,27,27
38400,27,27
38500,28,27
38600,28,27
38700,28,27
38800,28,27
38900,29,27
39000,29,27
39100,29,27
39200,29,27
39300,29,27
39400,29,27
39500,29,27
39600,29,27
39700,29,27
39800,29,27
39900,29,27
40000,29,27
40100,29,27
40200,29,27
40300,29,27
40400,29,27
40500,29,27
40600,29,27
40700,29,27
40800,29,27
40900,29,27
41000,29,27
41100,29,27
41200,29,27
41300,29,27
41400,29,27
41500,29,27
41600,29,27
41700,29,27
41800,29,27
41900,29,27
42000,29,27
42100,29,27
42200,29,27
42300,29,27
42400,29,27
42500,29,27
42600,29,27
42700,29,27
42800,29,27
42900,29,27
43000,29,27
43100,29,27
43200,29,27
43300,29,27
43400,29,27
43500,29,27
43600,29,27
43700,29,27
43800,29,27
43900,29,27
